date,tweet_count,mean_vader,std_vader,vader_pos_ratio,vader_neg_ratio,price,volume,price_return,log_return
2022-07-26,1394,0.18903916786226685,0.426368836315546,0.4684361549497848,0.15781922525107603,1449.12,1199643.7408,,
2022-07-27,8660,0.19958509237875288,0.41843290904561853,0.47170900692840645,0.15173210161662817,1635.74,1513426.0413,0.1287816053880977,0.1211388257008854
2022-07-28,10587,0.19404789836592046,0.4306590329617187,0.46339850760366486,0.15953527911589685,1724.52,1578145.07555,0.0542751292992773,0.052853449546632
2022-07-29,10133,0.19495135695253132,0.4266244003788377,0.45445573867561434,0.1560248692391197,1721.68,1205266.5703,-0.0016468350613503,-0.0016481925848261
2022-07-30,8049,0.22928240775251585,0.4323168570065309,0.4904957137532613,0.14250217418312833,1697.0,735132.5286,-0.0143348357418335,-0.0144385720551032
2022-07-31,7309,0.21531245040361197,0.43656024688242967,0.47680941305240115,0.15022574907648106,1678.12,696326.8079,-0.0111255156157926,-0.0111878670572643
2022-08-01,8038,0.21580470266235383,0.4277495125798338,0.4790992784274695,0.1443145060960438,1630.28,801566.5648,-0.028508092389102,-0.0289223399873969
2022-08-02,10276,0.19342519462826002,0.4244996122021972,0.4642857142857143,0.15453483845854418,1630.91,1081964.5104,0.0003864366857226,0.000386362038297
2022-08-03,9997,0.1993811843553066,0.43136326637082417,0.47534260278083423,0.16334900470141042,1618.16,777724.7413,-0.007817721394804,-0.0078484399830219
2022-08-04,9289,0.2066033157498116,0.4240404425682166,0.4736785445150178,0.15082355474216816,1607.96,735552.181,-0.0063034557769318,-0.0063234064372223
2022-08-05,8250,0.20492904242424242,0.41747110778305097,0.4669090909090909,0.14581818181818182,1736.81,1005846.4712,0.0801325903629444,0.0770838024552273
2022-08-06,8767,0.20850492756929395,0.42092812321460954,0.4657237367400479,0.13813162997604653,1690.6,523314.6444,-0.0266062493882462,-0.0269666017680178
2022-08-07,8958,0.2138770707747265,0.43658153909184017,0.47544094663987496,0.1461263674927439,1700.19,439904.764,0.0056725422926773,0.0056565140101532
2022-08-08,10860,0.20906667587476982,0.4216536935389895,0.4778084714548803,0.14972375690607734,1777.05,781620.5443,0.0452067121909902,0.0442146765638972
2022-08-09,9964,0.19681556603773587,0.43050564311278566,0.4690887193898033,0.1712163789642714,1702.76,818171.1019,-0.0418052390197236,-0.0427042221119569
2022-08-10,10208,0.2070264106583072,0.4198132050429217,0.4775666144200627,0.148608934169279,1853.57,1317767.5127,0.0885679719984025,0.0848630453086487
2022-08-11,10090,0.2057123488602577,0.4139948920666574,0.4722497522299306,0.14717542120911795,1880.19,1105261.9009,0.0143614754231025,0.0142593262816077
2022-08-12,9967,0.19443221631383564,0.4219458751258925,0.4686465335607505,0.157921139761212,1958.28,717628.1015,0.0415330365548163,0.0406937013836662
2022-08-13,11283,0.2112295400159532,0.4262208345759903,0.4876362669502792,0.15102366391917044,1983.55,695876.0293,0.0129041812202546,0.0128216316715431
2022-08-14,9717,0.2078644540496038,0.4211896445765009,0.4744262632499743,0.14335700319028508,1935.31,569583.4852,-0.0243200322653828,-0.024620648251884
2022-08-15,10124,0.21281831291979456,0.424347923583244,0.4865665744764915,0.15231133939154484,1899.06,949162.3305,-0.0187308493212973,-0.0189084934607271
2022-08-16,9294,0.20619802022810413,0.4205843453010055,0.47826554766516033,0.15601463309662147,1876.67,622729.1499,-0.0117900434952028,-0.0118600972267921
2022-08-17,10955,0.2180923961661342,0.42403041557178445,0.49821999087174806,0.14952076677316295,1834.25,951824.8975,-0.0226038674886901,-0.0228632510688796
2022-08-18,9894,0.20126433191833434,0.4231919052570554,0.4846371538306044,0.15999595714574488,1846.39,606254.024,0.0066185089273544,0.0065967027604697
2022-08-19,5954,0.16997369835404771,0.4201358393236082,0.44692643600940546,0.17248908296943233,1609.01,1419826.9515,-0.1285643878053932,-0.1376132983411057
2022-08-20,3199,0.16706842763363552,0.4256115471256059,0.4363863707408565,0.1838074398249453,1576.04,914615.9226,-0.0204908608398953,-0.0207037112070681
2022-08-21,2840,0.20507538732394365,0.437381507983293,0.47676056338028167,0.16056338028169015,1618.13,780662.6062,0.0267061749701784,0.026355789690766
2022-08-22,9792,0.19538549836601307,0.43099195610619884,0.47967728758169936,0.1712622549019608,1624.66,941192.8954,0.0040355224858323,0.0040274016056304
2022-08-23,9758,0.19281334289813487,0.4297307378172788,0.4831932773109244,0.16888706702193074,1665.41,940246.932,0.0250821710388635,0.0247727762443638
2022-08-24,9550,0.20149350785340314,0.41867523792499806,0.4793717277486911,0.15392670157068064,1656.56,744667.6078,-0.0053140067610979,-0.0053281763153906
2022-08-25,9463,0.18999641762654548,0.4198382195952464,0.47236605727570535,0.16284476381697136,1695.11,603090.713,0.0232711160477132,0.0230044724322401
2022-08-26,4927,0.16192449766592248,0.42336464238870325,0.4481428861376091,0.17881063527501523,1508.18,1149912.8292,-0.1102760292842351,-0.1168440096241258
2022-08-27,8929,0.1827615522454922,0.4288307320946731,0.4660096315376862,0.1694478665024079,1491.06,756136.6768,-0.0113514302006392,-0.0114163494361184
2022-08-28,7330,0.18209999999999998,0.42714021193218865,0.46289222373806277,0.1733969986357435,1426.76,544846.4486,-0.0431236838222471,-0.0440811370751162
2022-08-29,10274,0.17509484134708975,0.42788802453743274,0.45902277593926416,0.18045551878528324,1551.8,826252.0831,0.0876391264122906,0.0840094081311998
2022-08-30,2659,0.158502331703648,0.430115185110433,0.4475366679202708,0.188040616773223,1524.59,1003075.0172,-0.0175344760922799,-0.0176900260246547
